Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases
8/7/2021,DE,Germany,EURO,3539,3789983
8/8/2021,DE,Germany,EURO,2792,3792775
8/9/2021,DE,Germany,EURO,1142,3793917
8/10/2021,DE,Germany,EURO,2926,3796843
8/11/2021,DE,Germany,EURO,5560,3802403
8/12/2021,DE,Germany,EURO,5647,3808050
8/13/2021,DE,Germany,EURO,5444,3813494
8/14/2021,DE,Germany,EURO,5785,3819279
8/15/2021,DE,Germany,EURO,4638,3823917
8/16/2021,DE,Germany,EURO,2073,3825990
8/17/2021,DE,Germany,EURO,4521,3830511
8/18/2021,DE,Germany,EURO,8921,3839432
8/19/2021,DE,Germany,EURO,8757,3848189
8/20/2021,DE,Germany,EURO,8684,3856873
8/21/2021,DE,Germany,EURO,8837,3865710
8/22/2021,DE,Germany,EURO,6823,3872533
8/23/2021,DE,Germany,EURO,3099,3875632
8/24/2021,DE,Germany,EURO,6578,3882210
8/25/2021,DE,Germany,EURO,12898,3895108
8/26/2021,DE,Germany,EURO,12718,3907826
8/27/2021,DE,Germany,EURO,11625,3919451
8/28/2021,DE,Germany,EURO,10402,3929853
8/29/2021,DE,Germany,EURO,8406,3938259
8/30/2021,DE,Germany,EURO,3739,3941998
8/31/2021,DE,Germany,EURO,7090,3949088
9/1/2021,DE,Germany,EURO,14581,3963669
9/2/2021,DE,Germany,EURO,14739,3978408
9/3/2021,DE,Germany,EURO,12721,3991129
9/4/2021,DE,Germany,EURO,12073,4003202
9/5/2021,DE,Germany,EURO,9484,4012686
9/6/2021,DE,Germany,EURO,4048,4016734
9/7/2021,DE,Germany,EURO,7014,4023748
9/8/2021,DE,Germany,EURO,15124,4038872
9/9/2021,DE,Germany,EURO,14157,4053029
9/10/2021,DE,Germany,EURO,12390,4065419
9/11/2021,DE,Germany,EURO,11142,4076561
9/12/2021,DE,Germany,EURO,8552,4085113
9/13/2021,DE,Germany,EURO,3282,4088395
9/14/2021,DE,Germany,EURO,6883,4095278
9/15/2021,DE,Germany,EURO,13393,4108671
9/16/2021,DE,Germany,EURO,12224,4120895
9/17/2021,DE,Germany,EURO,10274,4131169
9/18/2021,DE,Germany,EURO,8884,4140053
9/19/2021,DE,Germany,EURO,7037,4147090
9/20/2021,DE,Germany,EURO,2779,4149869
9/21/2021,DE,Germany,EURO,5407,4155276
9/22/2021,DE,Germany,EURO,11259,4166535
9/23/2021,DE,Germany,EURO,10458,4176993
9/24/2021,DE,Germany,EURO,9088,4186081
9/25/2021,DE,Germany,EURO,8408,4194489
9/26/2021,DE,Germany,EURO,6349,4200838
9/27/2021,DE,Germany,EURO,2649,4203487
9/28/2021,DE,Germany,EURO,5770,4209257
9/29/2021,DE,Germany,EURO,12649,4221906
9/30/2021,DE,Germany,EURO,11377,4233283
10/1/2021,DE,Germany,EURO,9498,4242781
10/2/2021,DE,Germany,EURO,8388,4251169
10/3/2021,DE,Germany,EURO,6152,4257321
10/4/2021,DE,Germany,EURO,2649,4259970
10/5/2021,DE,Germany,EURO,5670,4265640
10/6/2021,DE,Germany,EURO,12217,4277857
10/7/2021,DE,Germany,EURO,11112,4288969
10/8/2021,DE,Germany,EURO,10141,4299110
10/9/2021,DE,Germany,EURO,9223,4308333
10/10/2021,DE,Germany,EURO,7019,4315352
10/11/2021,DE,Germany,EURO,2639,4317991
10/12/2021,DE,Germany,EURO,6260,4324251
10/13/2021,DE,Germany,EURO,12646,4336897
10/14/2021,DE,Germany,EURO,12057,4348954
10/15/2021,DE,Germany,EURO,11338,4360292
10/16/2021,DE,Germany,EURO,11152,4371444
10/17/2021,DE,Germany,EURO,8487,4379931
10/18/2021,DE,Germany,EURO,3410,4383341
10/19/2021,DE,Germany,EURO,8143,4391484
10/20/2021,DE,Germany,EURO,19161,4410645
10/21/2021,DE,Germany,EURO,17975,4428620
10/22/2021,DE,Germany,EURO,17299,4445919
10/23/2021,DE,Germany,EURO,16674,4462593
10/24/2021,DE,Germany,EURO,13287,4475880
10/25/2021,DE,Germany,EURO,5178,4481058
10/26/2021,DE,Germany,EURO,11874,4492932
10/27/2021,DE,Germany,EURO,26378,4519310
10/28/2021,DE,Germany,EURO,27300,4546610
10/29/2021,DE,Germany,EURO,24355,4570965
10/30/2021,DE,Germany,EURO,22573,4593538
10/31/2021,DE,Germany,EURO,17081,4610619
11/1/2021,DE,Germany,EURO,7452,4618071
11/2/2021,DE,Germany,EURO,11483,4629554
11/3/2021,DE,Germany,EURO,24398,4653952
11/4/2021,DE,Germany,EURO,36148,4690100
11/5/2021,DE,Germany,EURO,36463,4726563
11/6/2021,DE,Germany,EURO,33743,4760306
11/7/2021,DE,Germany,EURO,23771,4784077
11/8/2021,DE,Germany,EURO,11865,4795942
11/9/2021,DE,Germany,EURO,24293,4820235
11/10/2021,DE,Germany,EURO,47190,4867425
11/11/2021,DE,Germany,EURO,50850,4918275
11/12/2021,DE,Germany,EURO,49742,4968017
11/13/2021,DE,Germany,EURO,46084,5014101
11/14/2021,DE,Germany,EURO,33980,5048081
11/15/2021,DE,Germany,EURO,19034,5067115
11/16/2021,DE,Germany,EURO,34592,5101707
11/17/2021,DE,Germany,EURO,63008,5164715
11/18/2021,DE,Germany,EURO,63183,5227898
11/19/2021,DE,Germany,EURO,61231,5289129
11/20/2021,DE,Germany,EURO,62546,5351675
11/21/2021,DE,Germany,EURO,42343,5394018
11/22/2021,DE,Germany,EURO,24775,5418793
11/23/2021,DE,Germany,EURO,46658,5465451
11/24/2021,DE,Germany,EURO,74541,5539992
11/25/2021,DE,Germany,EURO,75731,5615723
11/26/2021,DE,Germany,EURO,71875,5687598
11/27/2021,DE,Germany,EURO,64087,5751685
11/28/2021,DE,Germany,EURO,44944,5796629
11/29/2021,DE,Germany,EURO,25529,5822158
11/30/2021,DE,Germany,EURO,44352,5866510
12/1/2021,DE,Germany,EURO,73604,5940114
12/2/2021,DE,Germany,EURO,74023,6014137
12/3/2021,DE,Germany,EURO,68012,6082149
12/4/2021,DE,Germany,EURO,62522,6144671
12/5/2021,DE,Germany,EURO,42494,6187165
12/6/2021,DE,Germany,EURO,23068,6210233
12/7/2021,DE,Germany,EURO,42501,6252734
12/8/2021,DE,Germany,EURO,69328,6322062
12/9/2021,DE,Germany,EURO,67196,6389258
12/10/2021,DE,Germany,EURO,57704,6446962
12/11/2021,DE,Germany,EURO,51137,6498099
12/12/2021,DE,Germany,EURO,34637,6532736
12/13/2021,DE,Germany,EURO,15536,6548272
12/14/2021,DE,Germany,EURO,31594,6579866
12/15/2021,DE,Germany,EURO,60224,6640090
12/16/2021,DE,Germany,EURO,52431,6692521
12/17/2021,DE,Germany,EURO,47275,6739796
12/18/2021,DE,Germany,EURO,41269,6781065
12/19/2021,DE,Germany,EURO,28516,6809581
12/20/2021,DE,Germany,EURO,12229,6821810
12/21/2021,DE,Germany,EURO,26962,6848772
12/22/2021,DE,Germany,EURO,48254,6897026
12/23/2021,DE,Germany,EURO,40913,6937939
12/24/2021,DE,Germany,EURO,34982,6972921
12/25/2021,DE,Germany,EURO,21896,6994817
12/26/2021,DE,Germany,EURO,10427,7005244
12/27/2021,DE,Germany,EURO,10409,7015653
12/28/2021,DE,Germany,EURO,24480,7040133
12/29/2021,DE,Germany,EURO,43336,7083469
12/30/2021,DE,Germany,EURO,41666,7125135
12/31/2021,DE,Germany,EURO,41465,7166600
1/1/2022,DE,Germany,EURO,28961,7195561
1/2/2022,DE,Germany,EURO,14218,7209779
1/3/2022,DE,Germany,EURO,14566,7224345
1/4/2022,DE,Germany,EURO,35956,7260301
1/5/2022,DE,Germany,EURO,64489,7324790
1/6/2022,DE,Germany,EURO,64488,7389278
1/7/2022,DE,Germany,EURO,56304,7445582
1/8/2022,DE,Germany,EURO,55902,7501484
1/9/2022,DE,Germany,EURO,37053,7538537
1/10/2022,DE,Germany,EURO,23747,7562284
1/11/2022,DE,Germany,EURO,53742,7616026
1/12/2022,DE,Germany,EURO,86115,7702141
1/13/2022,DE,Germany,EURO,88397,7790538
1/14/2022,DE,Germany,EURO,84071,7874609
1/15/2022,DE,Germany,EURO,80773,7955382
1/16/2022,DE,Germany,EURO,57335,8012717
1/17/2022,DE,Germany,EURO,35579,8048296
1/18/2022,DE,Germany,EURO,82736,8131032
1/19/2022,DE,Germany,EURO,126721,8257753
1/20/2022,DE,Germany,EURO,140111,8397864
1/21/2022,DE,Germany,EURO,144533,8542397
1/22/2022,DE,Germany,EURO,144063,8686460
1/23/2022,DE,Germany,EURO,96211,8782671
1/24/2022,DE,Germany,EURO,61866,8844537
1/25/2022,DE,Germany,EURO,139257,8983794
1/26/2022,DE,Germany,EURO,193460,9177254
1/27/2022,DE,Germany,EURO,194722,9371976
1/28/2022,DE,Germany,EURO,198872,9570848
1/29/2022,DE,Germany,EURO,187635,9758483
1/30/2022,DE,Germany,EURO,124376,9882859
1/31/2022,DE,Germany,EURO,74532,9957391
2/1/2022,DE,Germany,EURO,158743,10116134
2/2/2022,DE,Germany,EURO,230637,10346771
2/3/2022,DE,Germany,EURO,239430,10586201
2/4/2022,DE,Germany,EURO,237326,10823527
2/5/2022,DE,Germany,EURO,209852,11033379
2/6/2022,DE,Germany,EURO,133366,11166745
2/7/2022,DE,Germany,EURO,82840,11249585
2/8/2022,DE,Germany,EURO,178224,11427809
2/9/2022,DE,Germany,EURO,251126,11678935
2/10/2022,DE,Germany,EURO,247545,11926480
2/11/2022,DE,Germany,EURO,230021,12156501
2/12/2022,DE,Germany,EURO,206645,12363146
2/13/2022,DE,Germany,EURO,122314,12485460
2/14/2022,DE,Germany,EURO,74099,12559559
2/15/2022,DE,Germany,EURO,158447,12718006
2/16/2022,DE,Germany,EURO,228911,12946917
2/17/2022,DE,Germany,EURO,230301,13177218
2/18/2022,DE,Germany,EURO,213301,13390519
2/19/2022,DE,Germany,EURO,178709,13569228
2/20/2022,DE,Germany,EURO,119592,13688820
2/21/2022,DE,Germany,EURO,64244,13753064
2/22/2022,DE,Germany,EURO,139694,13892758
2/23/2022,DE,Germany,EURO,218698,14111456
2/24/2022,DE,Germany,EURO,208490,14319946
2/25/2022,DE,Germany,EURO,190221,14510167
2/26/2022,DE,Germany,EURO,171883,14682050
2/27/2022,DE,Germany,EURO,108563,14790613
2/28/2022,DE,Germany,EURO,55461,14846074
3/1/2022,DE,Germany,EURO,128733,14974807
3/2/2022,DE,Germany,EURO,193983,15168790
3/3/2022,DE,Germany,EURO,205536,15374326
3/4/2022,DE,Germany,EURO,212495,15586821
3/5/2022,DE,Germany,EURO,190310,15777131
3/6/2022,DE,Germany,EURO,122165,15899296
3/7/2022,DE,Germany,EURO,79429,15978725
3/8/2022,DE,Germany,EURO,165532,16144257
3/9/2022,DE,Germany,EURO,247397,16391654
3/10/2022,DE,Germany,EURO,261306,16652960
3/11/2022,DE,Germany,EURO,254183,16907143
3/12/2022,DE,Germany,EURO,238528,17145671
3/13/2022,DE,Germany,EURO,155679,17301350
3/14/2022,DE,Germany,EURO,88823,17390173
3/15/2022,DE,Germany,EURO,207869,17598042
3/16/2022,DE,Germany,EURO,285086,17883128
3/17/2022,DE,Germany,EURO,307417,18190545
3/18/2022,DE,Germany,EURO,294915,18485460
3/19/2022,DE,Germany,EURO,254644,18740104
3/20/2022,DE,Germany,EURO,143001,18883105
3/21/2022,DE,Germany,EURO,89076,18972181
3/22/2022,DE,Germany,EURO,237819,19210000
3/23/2022,DE,Germany,EURO,304768,19514768
3/24/2022,DE,Germany,EURO,307902,19822670
3/25/2022,DE,Germany,EURO,286354,20109024
3/26/2022,DE,Germany,EURO,244282,20353306
3/27/2022,DE,Germany,EURO,138131,20491437
3/28/2022,DE,Germany,EURO,69581,20561018
3/29/2022,DE,Germany,EURO,206880,20767898
3/30/2022,DE,Germany,EURO,274436,21042334
3/31/2022,DE,Germany,EURO,260060,21302394
4/1/2022,DE,Germany,EURO,231958,21534352
4/2/2022,DE,Germany,EURO,182244,21716596
4/3/2022,DE,Germany,EURO,93065,21809661
4/4/2022,DE,Germany,EURO,46463,21856124
4/5/2022,DE,Germany,EURO,155272,22011396
4/6/2022,DE,Germany,EURO,211146,22222542
4/7/2022,DE,Germany,EURO,189023,22411565
4/8/2022,DE,Germany,EURO,167949,22579514
4/9/2022,DE,Germany,EURO,142925,22722439
4/10/2022,DE,Germany,EURO,76022,22798461
4/11/2022,DE,Germany,EURO,42618,22841079
4/12/2022,DE,Germany,EURO,140447,22981526
4/13/2022,DE,Germany,EURO,182792,23164318
4/14/2022,DE,Germany,EURO,158909,23323227
4/15/2022,DE,Germany,EURO,150848,23474075
4/16/2022,DE,Germany,EURO,60942,23535017
4/17/2022,DE,Germany,EURO,51763,23586780
4/18/2022,DE,Germany,EURO,34159,23620939
4/19/2022,DE,Germany,EURO,36800,23657739
4/20/2022,DE,Germany,EURO,158737,23816476
4/21/2022,DE,Germany,EURO,179793,23996269
4/22/2022,DE,Germany,EURO,156022,24152291
4/23/2022,DE,Germany,EURO,119680,24271971
4/24/2022,DE,Germany,EURO,54460,24326431
4/25/2022,DE,Germany,EURO,27038,24353469
4/26/2022,DE,Germany,EURO,119008,24472477
4/27/2022,DE,Germany,EURO,139534,24612011
4/28/2022,DE,Germany,EURO,115772,24727783
4/29/2022,DE,Germany,EURO,94793,24822576
4/30/2022,DE,Germany,EURO,78380,24900956
5/1/2022,DE,Germany,EURO,33955,24934911
5/2/2022,DE,Germany,EURO,15820,24950731
5/3/2022,DE,Germany,EURO,87114,25037845
5/4/2022,DE,Germany,EURO,106725,25144570
5/5/2022,DE,Germany,EURO,89923,25234493
5/6/2022,DE,Germany,EURO,80379,25314872
5/7/2022,DE,Germany,EURO,67303,25382175
5/8/2022,DE,Germany,EURO,26881,25409056
5/9/2022,DE,Germany,EURO,13255,25422311
5/10/2022,DE,Germany,EURO,84987,25507298
5/11/2022,DE,Germany,EURO,94972,25602270
5/12/2022,DE,Germany,EURO,77457,25679727
5/13/2022,DE,Germany,EURO,65061,25744788
5/14/2022,DE,Germany,EURO,56928,25801716
5/15/2022,DE,Germany,EURO,20069,25821785
5/16/2022,DE,Germany,EURO,9608,25831393
5/17/2022,DE,Germany,EURO,65779,25897172
5/18/2022,DE,Germany,EURO,68205,25965377
5/19/2022,DE,Germany,EURO,53797,26019174
5/20/2022,DE,Germany,EURO,44352,26063526
5/21/2022,DE,Germany,EURO,39981,26103507
5/22/2022,DE,Germany,EURO,13781,26117288
5/23/2022,DE,Germany,EURO,6934,26124222
5/24/2022,DE,Germany,EURO,47113,26171335
5/25/2022,DE,Germany,EURO,46681,26218016
5/26/2022,DE,Germany,EURO,35355,26253371
5/27/2022,DE,Germany,EURO,8322,26261693
5/28/2022,DE,Germany,EURO,32640,26294333
5/29/2022,DE,Germany,EURO,10614,26304947
5/30/2022,DE,Germany,EURO,6441,26311388
5/31/2022,DE,Germany,EURO,46943,26358331
6/1/2022,DE,Germany,EURO,51522,26409853
6/2/2022,DE,Germany,EURO,44853,26454706
6/3/2022,DE,Germany,EURO,42399,26497105
6/4/2022,DE,Germany,EURO,39418,26536523
6/5/2022,DE,Germany,EURO,12776,26549299
6/6/2022,DE,Germany,EURO,7108,26556407
6/7/2022,DE,Germany,EURO,9342,26565749
6/8/2022,DE,Germany,EURO,71228,26636977
6/9/2022,DE,Germany,EURO,82035,26719012
6/10/2022,DE,Germany,EURO,71311,26790323
6/11/2022,DE,Germany,EURO,65317,26855640
6/12/2022,DE,Germany,EURO,19697,26875337
6/13/2022,DE,Germany,EURO,12214,26887551
6/14/2022,DE,Germany,EURO,87054,26974605
6/15/2022,DE,Germany,EURO,93658,27068263
6/16/2022,DE,Germany,EURO,81832,27150095
6/17/2022,DE,Germany,EURO,37151,27187246
6/18/2022,DE,Germany,EURO,77379,27264625
6/19/2022,DE,Germany,EURO,23128,27287753
6/20/2022,DE,Germany,EURO,13108,27300861
6/21/2022,DE,Germany,EURO,105432,27406293
6/22/2022,DE,Germany,EURO,124771,27531064
6/23/2022,DE,Germany,EURO,113616,27644680
6/24/2022,DE,Germany,EURO,101465,27746145
6/25/2022,DE,Germany,EURO,87176,27833321
6/26/2022,DE,Germany,EURO,27108,27860429
6/27/2022,DE,Germany,EURO,14644,27875073
6/28/2022,DE,Germany,EURO,116898,27991971
6/29/2022,DE,Germany,EURO,138087,28130058
6/30/2022,DE,Germany,EURO,125237,28255295
7/1/2022,DE,Germany,EURO,110271,28365566
7/2/2022,DE,Germany,EURO,94970,28460536
7/3/2022,DE,Germany,EURO,23824,28484360
7/4/2022,DE,Germany,EURO,13494,28497854
7/5/2022,DE,Germany,EURO,120778,28618632
7/6/2022,DE,Germany,EURO,136727,28755359
7/7/2022,DE,Germany,EURO,127497,28882856
7/8/2022,DE,Germany,EURO,110894,28993750
7/9/2022,DE,Germany,EURO,95539,29089289
7/10/2022,DE,Germany,EURO,23480,29112769
7/11/2022,DE,Germany,EURO,14212,29126981
7/12/2022,DE,Germany,EURO,131172,29258153
7/13/2022,DE,Germany,EURO,144744,29402897
7/14/2022,DE,Germany,EURO,135593,29538490
7/15/2022,DE,Germany,EURO,116943,29655433
7/16/2022,DE,Germany,EURO,108487,29763920
7/17/2022,DE,Germany,EURO,25214,29789134
7/18/2022,DE,Germany,EURO,13105,29802239
7/19/2022,DE,Germany,EURO,134497,29936736
7/20/2022,DE,Germany,EURO,143422,30080158
7/21/2022,DE,Germany,EURO,122157,30202315
7/22/2022,DE,Germany,EURO,103698,30306013
7/23/2022,DE,Germany,EURO,89488,30395501
7/24/2022,DE,Germany,EURO,22195,30417696
7/25/2022,DE,Germany,EURO,11900,30429596
7/26/2022,DE,Germany,EURO,120291,30549887
7/27/2022,DE,Germany,EURO,118115,30668002
7/28/2022,DE,Germany,EURO,96172,30764174
7/29/2022,DE,Germany,EURO,75402,30839576
7/30/2022,DE,Germany,EURO,62132,30901708
7/31/2022,DE,Germany,EURO,15676,30917384
8/1/2022,DE,Germany,EURO,7996,30925380
8/2/2022,DE,Germany,EURO,84144,31009524
8/3/2022,DE,Germany,EURO,84419,31093943
8/4/2022,DE,Germany,EURO,68895,31162838
8/5/2022,DE,Germany,EURO,56231,31219069
8/6/2022,DE,Germany,EURO,48692,31267761
8/7/2022,DE,Germany,EURO,13449,31281210
8/8/2022,DE,Germany,EURO,7191,31288401
8/9/2022,DE,Germany,EURO,66201,31354602
8/10/2022,DE,Germany,EURO,67489,31422091
8/11/2022,DE,Germany,EURO,55938,31478029
8/12/2022,DE,Germany,EURO,47403,31525432
8/13/2022,DE,Germany,EURO,43553,31568985
8/14/2022,DE,Germany,EURO,11163,31580148
8/15/2022,DE,Germany,EURO,6529,31586677
8/16/2022,DE,Germany,EURO,54470,31641147
8/17/2022,DE,Germany,EURO,63127,31704274
8/18/2022,DE,Germany,EURO,52420,31756694
8/19/2022,DE,Germany,EURO,42891,31799585
8/20/2022,DE,Germany,EURO,35670,31835255
8/21/2022,DE,Germany,EURO,9711,31844966
8/22/2022,DE,Germany,EURO,5089,31850055
8/23/2022,DE,Germany,EURO,50470,31900525
8/24/2022,DE,Germany,EURO,52060,31952585
8/25/2022,DE,Germany,EURO,44163,31996748
8/26/2022,DE,Germany,EURO,35864,32032612
8/27/2022,DE,Germany,EURO,32383,32064995
8/28/2022,DE,Germany,EURO,8126,32073121
8/29/2022,DE,Germany,EURO,4888,32078009
8/30/2022,DE,Germany,EURO,46171,32124180
8/31/2022,DE,Germany,EURO,47519,32171699
9/1/2022,DE,Germany,EURO,36884,32208583
9/2/2022,DE,Germany,EURO,30424,32239007
9/3/2022,DE,Germany,EURO,28708,32267715
9/4/2022,DE,Germany,EURO,7910,32275625
9/5/2022,DE,Germany,EURO,4148,32279773
9/6/2022,DE,Germany,EURO,42898,32322671
9/7/2022,DE,Germany,EURO,45904,32368575
9/8/2022,DE,Germany,EURO,39440,32408015
9/9/2022,DE,Germany,EURO,33670,32441685
9/10/2022,DE,Germany,EURO,30285,32471970
9/11/2022,DE,Germany,EURO,7534,32479504
9/12/2022,DE,Germany,EURO,4333,32483837
9/13/2022,DE,Germany,EURO,47147,32530984
9/14/2022,DE,Germany,EURO,51619,32582603
9/15/2022,DE,Germany,EURO,42860,32625463
9/16/2022,DE,Germany,EURO,39312,32664775
9/17/2022,DE,Germany,EURO,34969,32699744
9/18/2022,DE,Germany,EURO,8105,32707849
9/19/2022,DE,Germany,EURO,4901,32712750
9/20/2022,DE,Germany,EURO,54906,32767656
9/21/2022,DE,Germany,EURO,58337,32825993
9/22/2022,DE,Germany,EURO,53830,32879823
9/23/2022,DE,Germany,EURO,49444,32929267
9/24/2022,DE,Germany,EURO,48117,32977384
9/25/2022,DE,Germany,EURO,13592,32990976
9/26/2022,DE,Germany,EURO,8237,32999213
9/27/2022,DE,Germany,EURO,81253,33080466
9/28/2022,DE,Germany,EURO,100190,33180656
9/29/2022,DE,Germany,EURO,92428,33273084
9/30/2022,DE,Germany,EURO,78451,33351535
10/1/2022,DE,Germany,EURO,74103,33425638
10/2/2022,DE,Germany,EURO,20871,33446509
10/3/2022,DE,Germany,EURO,11435,33457944
10/4/2022,DE,Germany,EURO,14513,33472457
10/5/2022,DE,Germany,EURO,127191,33599648
10/6/2022,DE,Germany,EURO,150424,33750072
10/7/2022,DE,Germany,EURO,142839,33892911
10/8/2022,DE,Germany,EURO,115446,34008357
10/9/2022,DE,Germany,EURO,26534,34034891
10/10/2022,DE,Germany,EURO,16921,34051812
10/11/2022,DE,Germany,EURO,144644,34196456
10/12/2022,DE,Germany,EURO,143636,34340092
10/13/2022,DE,Germany,EURO,124488,34464580
10/14/2022,DE,Germany,EURO,106255,34570835
10/15/2022,DE,Germany,EURO,91039,34661874
10/16/2022,DE,Germany,EURO,21983,34683857
10/17/2022,DE,Germany,EURO,13150,34697007
10/18/2022,DE,Germany,EURO,126751,34823758
10/19/2022,DE,Germany,EURO,128395,34952153
10/20/2022,DE,Germany,EURO,106380,35058533
10/21/2022,DE,Germany,EURO,84490,35143023
10/22/2022,DE,Germany,EURO,70053,35213076
10/23/2022,DE,Germany,EURO,16826,35229902
10/24/2022,DE,Germany,EURO,10429,35240331
10/25/2022,DE,Germany,EURO,92326,35332657
10/26/2022,DE,Germany,EURO,91014,35423671
10/27/2022,DE,Germany,EURO,69584,35493255
10/28/2022,DE,Germany,EURO,55983,35549238
10/29/2022,DE,Germany,EURO,45816,35595054
10/30/2022,DE,Germany,EURO,10578,35605632
10/31/2022,DE,Germany,EURO,7700,35613332
11/1/2022,DE,Germany,EURO,41714,35655046
11/2/2022,DE,Germany,EURO,37827,35692873
11/3/2022,DE,Germany,EURO,64187,35757060
11/4/2022,DE,Germany,EURO,48647,35805707
11/5/2022,DE,Germany,EURO,37475,35843182
11/6/2022,DE,Germany,EURO,8287,35851469
11/7/2022,DE,Germany,EURO,4696,35856165
11/8/2022,DE,Germany,EURO,50387,35906552
11/9/2022,DE,Germany,EURO,45502,35952054
11/10/2022,DE,Germany,EURO,36817,35988871
11/11/2022,DE,Germany,EURO,30932,36019803
11/12/2022,DE,Germany,EURO,27232,36047035
11/13/2022,DE,Germany,EURO,6047,36053082
11/14/2022,DE,Germany,EURO,4356,36057438
11/15/2022,DE,Germany,EURO,38734,36096172
11/16/2022,DE,Germany,EURO,37726,36133898
11/17/2022,DE,Germany,EURO,30240,36164138
11/18/2022,DE,Germany,EURO,26691,36190829
11/19/2022,DE,Germany,EURO,25494,36216323
11/20/2022,DE,Germany,EURO,5933,36222256
11/21/2022,DE,Germany,EURO,3453,36225709
11/22/2022,DE,Germany,EURO,36124,36261833
11/23/2022,DE,Germany,EURO,37628,36299461
11/24/2022,DE,Germany,EURO,31507,36330968
11/25/2022,DE,Germany,EURO,27594,36358562
11/26/2022,DE,Germany,EURO,25820,36384382
11/27/2022,DE,Germany,EURO,6237,36390619
11/28/2022,DE,Germany,EURO,3494,36394113
11/29/2022,DE,Germany,EURO,37671,36431784
11/30/2022,DE,Germany,EURO,31701,36463485
1/3/2020,IN,India,SEARO,0,0
1/4/2020,IN,India,SEARO,0,0
1/5/2020,IN,India,SEARO,0,0
1/6/2020,IN,India,SEARO,0,0
1/7/2020,IN,India,SEARO,0,0
1/8/2020,IN,India,SEARO,0,0
1/9/2020,IN,India,SEARO,0,0
1/10/2020,IN,India,SEARO,0,0
1/11/2020,IN,India,SEARO,0,0
1/12/2020,IN,India,SEARO,0,0
1/13/2020,IN,India,SEARO,0,0
1/14/2020,IN,India,SEARO,0,0
1/15/2020,IN,India,SEARO,0,0
1/16/2020,IN,India,SEARO,0,0
1/17/2020,IN,India,SEARO,0,0
1/18/2020,IN,India,SEARO,0,0
1/19/2020,IN,India,SEARO,0,0
1/20/2020,IN,India,SEARO,0,0
1/21/2020,IN,India,SEARO,0,0
1/22/2020,IN,India,SEARO,0,0
1/23/2020,IN,India,SEARO,0,0
1/24/2020,IN,India,SEARO,0,0
1/25/2020,IN,India,SEARO,0,0
1/26/2020,IN,India,SEARO,0,0
1/27/2020,IN,India,SEARO,0,0
1/28/2020,IN,India,SEARO,0,0
1/29/2020,IN,India,SEARO,0,0
1/30/2020,IN,India,SEARO,1,1
1/31/2020,IN,India,SEARO,4,5
2/1/2020,IN,India,SEARO,0,5
2/2/2020,IN,India,SEARO,-3,2
2/3/2020,IN,India,SEARO,1,3
2/4/2020,IN,India,SEARO,4,7
2/5/2020,IN,India,SEARO,0,7
2/6/2020,IN,India,SEARO,0,7
2/7/2020,IN,India,SEARO,0,7
2/8/2020,IN,India,SEARO,0,7
2/9/2020,IN,India,SEARO,0,7
2/10/2020,IN,India,SEARO,0,7
2/11/2020,IN,India,SEARO,0,7
2/12/2020,IN,India,SEARO,0,7
2/13/2020,IN,India,SEARO,0,7
2/14/2020,IN,India,SEARO,0,7
2/15/2020,IN,India,SEARO,0,7
2/16/2020,IN,India,SEARO,0,7
2/17/2020,IN,India,SEARO,0,7
2/18/2020,IN,India,SEARO,0,7
2/19/2020,IN,India,SEARO,0,7
2/20/2020,IN,India,SEARO,0,7
2/21/2020,IN,India,SEARO,0,7
2/22/2020,IN,India,SEARO,0,7
2/23/2020,IN,India,SEARO,0,7
2/24/2020,IN,India,SEARO,0,7
2/25/2020,IN,India,SEARO,0,7
2/26/2020,IN,India,SEARO,0,7
2/27/2020,IN,India,SEARO,0,7
2/28/2020,IN,India,SEARO,0,7
2/29/2020,IN,India,SEARO,0,7
3/1/2020,IN,India,SEARO,0,7
3/2/2020,IN,India,SEARO,-2,5
3/3/2020,IN,India,SEARO,4,9
3/4/2020,IN,India,SEARO,19,28
3/5/2020,IN,India,SEARO,1,29
3/6/2020,IN,India,SEARO,2,31
3/7/2020,IN,India,SEARO,3,34
3/8/2020,IN,India,SEARO,5,39
3/9/2020,IN,India,SEARO,5,44
3/10/2020,IN,India,SEARO,6,50
3/11/2020,IN,India,SEARO,10,60
3/12/2020,IN,India,SEARO,13,73
3/13/2020,IN,India,SEARO,8,81
3/14/2020,IN,India,SEARO,3,84
3/15/2020,IN,India,SEARO,23,107
3/16/2020,IN,India,SEARO,7,114
3/17/2020,IN,India,SEARO,23,137
3/18/2020,IN,India,SEARO,14,151
3/19/2020,IN,India,SEARO,22,173
3/20/2020,IN,India,SEARO,50,223
3/21/2020,IN,India,SEARO,60,283
3/22/2020,IN,India,SEARO,77,360
3/23/2020,IN,India,SEARO,74,434
3/24/2020,IN,India,SEARO,85,519
3/25/2020,IN,India,SEARO,87,606
3/26/2020,IN,India,SEARO,43,649
3/27/2020,IN,India,SEARO,75,724
3/28/2020,IN,India,SEARO,185,909
3/29/2020,IN,India,SEARO,70,979
3/30/2020,IN,India,SEARO,92,1071
3/31/2020,IN,India,SEARO,180,1251
4/1/2020,IN,India,SEARO,386,1637
4/2/2020,IN,India,SEARO,328,1965
4/3/2020,IN,India,SEARO,336,2301
